"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000245729";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.052";"Non.Interact";"0.032";"Non.Interact";"0.016"
"ENSMUST00000245448";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0616666666666667";"Non.Interact";"0.022";"Non.Interact";"0.015"
"ENSMUST00000244115";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0466666666666667";"Non.Interact";"0.03";"Non.Interact";"0.013"
"ENSMUST00000246704";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0453333333333333";"Non.Interact";"0.032";"Non.Interact";"0.066"
"ENSMUST00000241523";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0236666666666667";"Non.Interact";"0.022";"Non.Interact";"0.143"
"ENSMUST00000246803";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0293333333333333";"Non.Interact";"0.026";"Non.Interact";"0.11"
"ENSMUST00000181073";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.252666666666667";"Non.Interact";"0.138";"Non.Interact";"0.08"
"ENSMUST00000180529";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.313333333333333";"Non.Interact";"0.144";"Non.Interact";"0.097"
"ENSMUST00000156293";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.038";"Non.Interact";"0.038";"Non.Interact";"0.137"
"ENSMUST00000132056";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0216666666666667";"Non.Interact";"0.022";"Non.Interact";"0.092"
"ENSMUST00000145570";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0236666666666667";"Non.Interact";"0.024";"Non.Interact";"0.072"
"ENSMUST00000147508";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0533333333333333";"Non.Interact";"0.02";"Non.Interact";"0.111"
"ENSMUST00000181436";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.036";"Non.Interact";"0.062"
"ENSMUST00000181742";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.04";"Non.Interact";"0.022";"Non.Interact";"0.053"
"ENSMUST00000224929";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.058";"Non.Interact";"0.032";"Non.Interact";"0.046"
"ENSMUST00000137629";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.034";"Non.Interact";"0.024";"Non.Interact";"0.098"
"ENSMUST00000181193";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0393333333333333";"Non.Interact";"0.026";"Non.Interact";"0.093"
"ENSMUST00000210835";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.044";"Non.Interact";"0.046";"Non.Interact";"0.196"
"ENSMUST00000214060";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0476666666666667";"Non.Interact";"0.028";"Non.Interact";"0.083"
"ENSMUST00000183878";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0266666666666667";"Non.Interact";"0.03";"Non.Interact";"0.08"
"ENSMUST00000181682";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.181";"Non.Interact";"0.032";"Non.Interact";"0.147"
"ENSMUST00000181107";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.0596666666666667";"Non.Interact";"0.04";"Non.Interact";"0.088"
"ENSMUST00000215759";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.162666666666667";"Non.Interact";"0.032";"Non.Interact";"0.206"
"ENSMUST00000181719";"ENSMUSP00000118533";"Interact";"Non.Interact";"0.114";"Non.Interact";"0.044";"Non.Interact";"0.066"
"ENSMUST00000185465";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0613333333333333";"Non.Interact";"0.038";"Non.Interact";"0.015"
"ENSMUST00000190485";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0603333333333333";"Non.Interact";"0.032";"Non.Interact";"0.192"
"ENSMUST00000245729";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.084";"Non.Interact";"0.034";"Non.Interact";"0.016"
"ENSMUST00000245448";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0966666666666667";"Non.Interact";"0.042";"Non.Interact";"0.005"
"ENSMUST00000244115";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.077";"Non.Interact";"0.04";"Non.Interact";"0.005"
"ENSMUST00000246704";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0796666666666667";"Non.Interact";"0.036";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0536666666666667";"Non.Interact";"0.03";"Non.Interact";"0.158"
"ENSMUST00000246803";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0596666666666667";"Non.Interact";"0.032";"Non.Interact";"0.117"
"ENSMUST00000181073";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.274333333333333";"Non.Interact";"0.144";"Non.Interact";"0.099"
"ENSMUST00000180529";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.337666666666667";"Non.Interact";"0.148";"Non.Interact";"0.117"
"ENSMUST00000156293";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.03";"Non.Interact";"0.158"
"ENSMUST00000132056";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0476666666666667";"Non.Interact";"0.032";"Non.Interact";"0.122"
"ENSMUST00000145570";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0503333333333333";"Non.Interact";"0.03";"Non.Interact";"0.095"
"ENSMUST00000147508";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.034";"Non.Interact";"0.129"
"ENSMUST00000181436";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.103666666666667";"Non.Interact";"0.036";"Non.Interact";"0.082"
"ENSMUST00000181742";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.03";"Non.Interact";"0.095"
"ENSMUST00000224929";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.09";"Non.Interact";"0.036";"Non.Interact";"0.046"
"ENSMUST00000137629";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0603333333333333";"Non.Interact";"0.028";"Non.Interact";"0.114"
"ENSMUST00000181193";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0603333333333333";"Non.Interact";"0.03";"Non.Interact";"0.118"
"ENSMUST00000210835";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.042";"Non.Interact";"0.21"
"ENSMUST00000214060";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.0826666666666667";"Non.Interact";"0.034";"Non.Interact";"0.104"
"ENSMUST00000183878";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.053";"Non.Interact";"0.034";"Non.Interact";"0.096"
"ENSMUST00000181682";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.218333333333333";"Non.Interact";"0.048";"Non.Interact";"0.184"
"ENSMUST00000181107";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.100333333333333";"Non.Interact";"0.034";"Non.Interact";"0.1"
"ENSMUST00000215759";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.206666666666667";"Non.Interact";"0.058";"Non.Interact";"0.218"
"ENSMUST00000181719";"ENSMUSP00000118936";"Interact";"Non.Interact";"0.150666666666667";"Non.Interact";"0.038";"Non.Interact";"0.093"
"ENSMUST00000185465";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.032";"Non.Interact";"0.017"
"ENSMUST00000190485";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0506666666666667";"Non.Interact";"0.046";"Non.Interact";"0.166"
"ENSMUST00000245729";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0673333333333333";"Non.Interact";"0.04";"Non.Interact";"0.019"
"ENSMUST00000245448";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0806666666666667";"Non.Interact";"0.032";"Non.Interact";"0.012"
"ENSMUST00000244115";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0676666666666667";"Non.Interact";"0.038";"Non.Interact";"0.011"
"ENSMUST00000246704";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0696666666666667";"Non.Interact";"0.04";"Non.Interact";"0.064"
"ENSMUST00000241523";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0486666666666667";"Non.Interact";"0.034";"Non.Interact";"0.142"
"ENSMUST00000246803";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0526666666666667";"Non.Interact";"0.03";"Non.Interact";"0.113"
"ENSMUST00000181073";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.231";"Non.Interact";"0.144";"Non.Interact";"0.079"
"ENSMUST00000180529";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.279333333333333";"Non.Interact";"0.144";"Non.Interact";"0.097"
"ENSMUST00000156293";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0576666666666667";"Non.Interact";"0.048";"Non.Interact";"0.125"
"ENSMUST00000132056";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0426666666666667";"Non.Interact";"0.03";"Non.Interact";"0.082"
"ENSMUST00000145570";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0463333333333333";"Non.Interact";"0.034";"Non.Interact";"0.061"
"ENSMUST00000147508";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.072";"Non.Interact";"0.032";"Non.Interact";"0.113"
"ENSMUST00000181436";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0853333333333333";"Non.Interact";"0.056";"Non.Interact";"0.058"
"ENSMUST00000181742";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0636666666666667";"Non.Interact";"0.03";"Non.Interact";"0.051"
"ENSMUST00000224929";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0813333333333333";"Non.Interact";"0.034";"Non.Interact";"0.041"
"ENSMUST00000137629";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0526666666666667";"Non.Interact";"0.028";"Non.Interact";"0.087"
"ENSMUST00000181193";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.054";"Non.Interact";"0.034";"Non.Interact";"0.091"
"ENSMUST00000210835";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.063";"Non.Interact";"0.072";"Non.Interact";"0.193"
"ENSMUST00000214060";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.0726666666666667";"Non.Interact";"0.032";"Non.Interact";"0.08"
"ENSMUST00000183878";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.05";"Non.Interact";"0.036";"Non.Interact";"0.066"
"ENSMUST00000181682";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.171";"Non.Interact";"0.042";"Non.Interact";"0.162"
"ENSMUST00000181107";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.075";"Non.Interact";"0.046";"Non.Interact";"0.073"
"ENSMUST00000215759";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.158666666666667";"Non.Interact";"0.046";"Non.Interact";"0.229"
"ENSMUST00000181719";"ENSMUSP00000113085";"Interact";"Non.Interact";"0.117333333333333";"Non.Interact";"0.048";"Non.Interact";"0.066"
"ENSMUST00000185465";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0466666666666667";"Non.Interact";"0.04";"Non.Interact";"0.026"
"ENSMUST00000190485";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.042";"Non.Interact";"0.14";"Non.Interact";"0.228"
"ENSMUST00000245729";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0636666666666667";"Non.Interact";"0.046";"Non.Interact";"0.034"
"ENSMUST00000245448";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0673333333333333";"Non.Interact";"0.056";"Non.Interact";"0.021"
"ENSMUST00000244115";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.063";"Non.Interact";"0.046";"Non.Interact";"0.029"
"ENSMUST00000246704";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.061";"Non.Interact";"0.058";"Non.Interact";"0.096"
"ENSMUST00000241523";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.033";"Non.Interact";"0.076";"Non.Interact";"0.232"
"ENSMUST00000246803";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.035";"Non.Interact";"0.066";"Non.Interact";"0.146"
"ENSMUST00000181073";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.239666666666667";"Non.Interact";"0.192";"Non.Interact";"0.13"
"ENSMUST00000180529";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.285333333333333";"Non.Interact";"0.198";"Non.Interact";"0.149"
"ENSMUST00000156293";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0423333333333333";"Non.Interact";"0.132";"Non.Interact";"0.195"
"ENSMUST00000132056";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.035";"Non.Interact";"0.05";"Non.Interact";"0.171"
"ENSMUST00000145570";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0363333333333333";"Non.Interact";"0.044";"Non.Interact";"0.136"
"ENSMUST00000147508";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.059";"Non.Interact";"0.052";"Non.Interact";"0.197"
"ENSMUST00000181436";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0796666666666667";"Non.Interact";"0.126";"Non.Interact";"0.101"
"ENSMUST00000181742";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.053";"Non.Interact";"0.086";"Non.Interact";"0.112"
"ENSMUST00000224929";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0696666666666667";"Non.Interact";"0.054";"Non.Interact";"0.054"
"ENSMUST00000137629";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.039";"Non.Interact";"0.068";"Non.Interact";"0.145"
"ENSMUST00000181193";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0473333333333333";"Non.Interact";"0.088";"Non.Interact";"0.165"
"ENSMUST00000210835";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0546666666666667";"Non.Interact";"0.178";"Non.Interact";"0.246"
"ENSMUST00000214060";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.0566666666666667";"Non.Interact";"0.088";"Non.Interact";"0.14"
"ENSMUST00000183878";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.037";"Non.Interact";"0.108";"Non.Interact";"0.143"
"ENSMUST00000181682";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.177333333333333";"Non.Interact";"0.086";"Non.Interact";"0.242"
"ENSMUST00000181107";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.069";"Non.Interact";"0.158";"Non.Interact";"0.139"
"ENSMUST00000215759";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.167";"Non.Interact";"0.094";"Non.Interact";"0.374"
"ENSMUST00000181719";"ENSMUSP00000159235";"Interact";"Non.Interact";"0.117666666666667";"Non.Interact";"0.106";"Non.Interact";"0.123"
"ENSMUST00000185465";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.0966666666666667";"Non.Interact";"0.096";"Non.Interact";"0.047"
"ENSMUST00000190485";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.0993333333333333";"Non.Interact";"0.086";"Non.Interact";"0.219"
"ENSMUST00000245729";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.111333333333333";"Non.Interact";"0.092";"Non.Interact";"0.041"
"ENSMUST00000245448";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.123333333333333";"Non.Interact";"0.086";"Non.Interact";"0.037"
"ENSMUST00000244115";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.116";"Non.Interact";"0.092";"Non.Interact";"0.036"
"ENSMUST00000246704";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.116";"Non.Interact";"0.088";"Non.Interact";"0.092"
"ENSMUST00000241523";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.089";"Non.Interact";"0.076";"Non.Interact";"0.179"
"ENSMUST00000246803";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.0923333333333333";"Non.Interact";"0.08";"Non.Interact";"0.142"
"ENSMUST00000181073";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.314666666666667";"Non.Interact";"0.206";"Non.Interact";"0.109"
"ENSMUST00000180529";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.374666666666667";"Non.Interact";"0.224";"Non.Interact";"0.121"
"ENSMUST00000156293";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.111333333333333";"Non.Interact";"0.092";"Non.Interact";"0.181"
"ENSMUST00000132056";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.094";"Non.Interact";"0.076";"Non.Interact";"0.126"
"ENSMUST00000145570";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.0893333333333333";"Non.Interact";"0.074";"Non.Interact";"0.103"
"ENSMUST00000147508";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.116";"Non.Interact";"0.092";"Non.Interact";"0.148"
"ENSMUST00000181436";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.133";"Non.Interact";"0.096";"Non.Interact";"0.101"
"ENSMUST00000181742";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.112";"Non.Interact";"0.094";"Non.Interact";"0.11"
"ENSMUST00000224929";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.125";"Non.Interact";"0.094";"Non.Interact";"0.071"
"ENSMUST00000137629";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.093";"Non.Interact";"0.088";"Non.Interact";"0.13"
"ENSMUST00000181193";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.078";"Non.Interact";"0.123"
"ENSMUST00000210835";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.101666666666667";"Non.Interact";"0.098";"Non.Interact";"0.233"
"ENSMUST00000214060";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.115666666666667";"Non.Interact";"0.084";"Non.Interact";"0.119"
"ENSMUST00000183878";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.0906666666666667";"Non.Interact";"0.082";"Non.Interact";"0.12"
"ENSMUST00000181682";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.233";"Non.Interact";"0.118";"Non.Interact";"0.184"
"ENSMUST00000181107";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.136333333333333";"Non.Interact";"0.102";"Non.Interact";"0.125"
"ENSMUST00000215759";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.242666666666667";"Non.Interact";"0.13";"Non.Interact";"0.215"
"ENSMUST00000181719";"ENSMUSP00000144790";"Interact";"Non.Interact";"0.183";"Non.Interact";"0.102";"Non.Interact";"0.1"
"ENSMUST00000185465";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.117666666666667";"Non.Interact";"0.08";"Non.Interact";"0.025"
"ENSMUST00000190485";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.11";"Non.Interact";"0.222"
"ENSMUST00000245729";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.134";"Non.Interact";"0.082";"Non.Interact";"0.025"
"ENSMUST00000245448";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.151666666666667";"Non.Interact";"0.086";"Non.Interact";"0.018"
"ENSMUST00000244115";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.131";"Non.Interact";"0.084";"Non.Interact";"0.019"
"ENSMUST00000246704";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.132";"Non.Interact";"0.076";"Non.Interact";"0.087"
"ENSMUST00000241523";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.111666666666667";"Non.Interact";"0.092";"Non.Interact";"0.175"
"ENSMUST00000246803";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.111";"Non.Interact";"0.09";"Non.Interact";"0.107"
"ENSMUST00000181073";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.290333333333333";"Non.Interact";"0.254";"Non.Interact";"0.106"
"ENSMUST00000180529";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.332333333333333";"Non.Interact";"0.268";"Non.Interact";"0.118"
"ENSMUST00000156293";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.117";"Non.Interact";"0.1";"Non.Interact";"0.188"
"ENSMUST00000132056";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.104666666666667";"Non.Interact";"0.078";"Non.Interact";"0.129"
"ENSMUST00000145570";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.109";"Non.Interact";"0.076";"Non.Interact";"0.111"
"ENSMUST00000147508";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.133666666666667";"Non.Interact";"0.102";"Non.Interact";"0.157"
"ENSMUST00000181436";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.163";"Non.Interact";"0.11";"Non.Interact";"0.103"
"ENSMUST00000181742";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.136666666666667";"Non.Interact";"0.106";"Non.Interact";"0.118"
"ENSMUST00000224929";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.140666666666667";"Non.Interact";"0.112";"Non.Interact";"0.048"
"ENSMUST00000137629";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.116666666666667";"Non.Interact";"0.09";"Non.Interact";"0.14"
"ENSMUST00000181193";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.115666666666667";"Non.Interact";"0.114";"Non.Interact";"0.137"
"ENSMUST00000210835";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.139666666666667";"Non.Interact";"0.138";"Non.Interact";"0.229"
"ENSMUST00000214060";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.136666666666667";"Non.Interact";"0.098";"Non.Interact";"0.122"
"ENSMUST00000183878";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.111333333333333";"Non.Interact";"0.09";"Non.Interact";"0.126"
"ENSMUST00000181682";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.244333333333333";"Non.Interact";"0.126";"Non.Interact";"0.162"
"ENSMUST00000181107";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.144";"Non.Interact";"0.122";"Non.Interact";"0.144"
"ENSMUST00000215759";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.238333333333333";"Non.Interact";"0.142";"Non.Interact";"0.221"
"ENSMUST00000181719";"ENSMUSP00000145113";"Interact";"Non.Interact";"0.188333333333333";"Non.Interact";"0.104";"Non.Interact";"0.097"
"ENSMUST00000185465";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0776666666666667";"Non.Interact";"0.054";"Non.Interact";"0.016"
"ENSMUST00000190485";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0703333333333333";"Non.Interact";"0.086";"Non.Interact";"0.197"
"ENSMUST00000245729";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.105666666666667";"Non.Interact";"0.062";"Non.Interact";"0.018"
"ENSMUST00000245448";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.108";"Non.Interact";"0.07";"Non.Interact";"0.013"
"ENSMUST00000244115";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.101333333333333";"Non.Interact";"0.07";"Non.Interact";"0.014"
"ENSMUST00000246704";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.108666666666667";"Non.Interact";"0.07";"Non.Interact";"0.078"
"ENSMUST00000241523";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.072";"Non.Interact";"0.162"
"ENSMUST00000246803";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0733333333333333";"Non.Interact";"0.08";"Non.Interact";"0.108"
"ENSMUST00000181073";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.337333333333333";"Non.Interact";"0.262";"Non.Interact";"0.093"
"ENSMUST00000180529";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.38";"Non.Interact";"0.31";"Non.Interact";"0.106"
"ENSMUST00000156293";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0783333333333333";"Non.Interact";"0.084";"Non.Interact";"0.159"
"ENSMUST00000132056";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.065";"Non.Interact";"0.06";"Non.Interact";"0.127"
"ENSMUST00000145570";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0723333333333333";"Non.Interact";"0.056";"Non.Interact";"0.1"
"ENSMUST00000147508";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0946666666666667";"Non.Interact";"0.07";"Non.Interact";"0.157"
"ENSMUST00000181436";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.122666666666667";"Non.Interact";"0.096";"Non.Interact";"0.083"
"ENSMUST00000181742";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0923333333333333";"Non.Interact";"0.08";"Non.Interact";"0.087"
"ENSMUST00000224929";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.104666666666667";"Non.Interact";"0.092";"Non.Interact";"0.053"
"ENSMUST00000137629";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0776666666666667";"Non.Interact";"0.062";"Non.Interact";"0.112"
"ENSMUST00000181193";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.07";"Non.Interact";"0.086";"Non.Interact";"0.116"
"ENSMUST00000210835";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.097";"Non.Interact";"0.108";"Non.Interact";"0.203"
"ENSMUST00000214060";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.0876666666666667";"Non.Interact";"0.068";"Non.Interact";"0.106"
"ENSMUST00000183878";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.073";"Non.Interact";"0.078";"Non.Interact";"0.1"
"ENSMUST00000181682";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.246333333333333";"Non.Interact";"0.094";"Non.Interact";"0.174"
"ENSMUST00000181107";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.108";"Non.Interact";"0.104";"Non.Interact";"0.125"
"ENSMUST00000215759";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.238";"Non.Interact";"0.124";"Non.Interact";"0.259"
"ENSMUST00000181719";"ENSMUSP00000143080";"Interact";"Non.Interact";"0.175666666666667";"Non.Interact";"0.082";"Non.Interact";"0.091"
"ENSMUST00000185465";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.083";"Non.Interact";"0.056";"Non.Interact";"0.023"
"ENSMUST00000190485";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.0836666666666667";"Non.Interact";"0.09";"Non.Interact";"0.22"
"ENSMUST00000245729";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.105";"Non.Interact";"0.07";"Non.Interact";"0.024"
"ENSMUST00000245448";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.102";"Non.Interact";"0.066";"Non.Interact";"0.018"
"ENSMUST00000244115";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.08";"Non.Interact";"0.022"
"ENSMUST00000246704";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.08";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.0706666666666667";"Non.Interact";"0.064";"Non.Interact";"0.145"
"ENSMUST00000246803";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.0746666666666667";"Non.Interact";"0.068";"Non.Interact";"0.109"
"ENSMUST00000181073";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.348";"Non.Interact";"0.228";"Non.Interact";"0.096"
"ENSMUST00000180529";"ENSMUSP00000145484";"Interact";"Non.Interact";"0.386";"Non.Interact";"0.272";"Non.Interact";"0.107"
