"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000210835";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.0743333333333333";"Non.Interact";"0.088";"Non.Interact";"0.205"
"ENSMUST00000214060";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.078";"Non.Interact";"0.062";"Non.Interact";"0.105"
"ENSMUST00000183878";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.0563333333333333";"Non.Interact";"0.062";"Non.Interact";"0.116"
"ENSMUST00000181682";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.221";"Non.Interact";"0.084";"Non.Interact";"0.175"
"ENSMUST00000181107";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.094";"Non.Interact";"0.112"
"ENSMUST00000215759";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.216333333333333";"Non.Interact";"0.114";"Non.Interact";"0.234"
"ENSMUST00000181719";"ENSMUSP00000070313";"Interact";"Non.Interact";"0.146";"Non.Interact";"0.07";"Non.Interact";"0.085"
"ENSMUST00000185465";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0473333333333333";"Non.Interact";"0.036";"Non.Interact";"0.057"
"ENSMUST00000190485";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.045";"Non.Interact";"0.072";"Non.Interact";"0.259"
"ENSMUST00000245729";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0683333333333333";"Non.Interact";"0.042";"Non.Interact";"0.059"
"ENSMUST00000245448";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.065";"Non.Interact";"0.034";"Non.Interact";"0.046"
"ENSMUST00000244115";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.052";"Non.Interact";"0.047"
"ENSMUST00000246704";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0593333333333333";"Non.Interact";"0.04";"Non.Interact";"0.126"
"ENSMUST00000241523";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0413333333333333";"Non.Interact";"0.044";"Non.Interact";"0.236"
"ENSMUST00000246803";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0406666666666667";"Non.Interact";"0.046";"Non.Interact";"0.16"
"ENSMUST00000181073";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.297666666666667";"Non.Interact";"0.178";"Non.Interact";"0.146"
"ENSMUST00000180529";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.346";"Non.Interact";"0.204";"Non.Interact";"0.161"
"ENSMUST00000156293";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0426666666666667";"Non.Interact";"0.05";"Non.Interact";"0.213"
"ENSMUST00000132056";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0346666666666667";"Non.Interact";"0.032";"Non.Interact";"0.196"
"ENSMUST00000145570";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.036";"Non.Interact";"0.034";"Non.Interact";"0.188"
"ENSMUST00000147508";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0533333333333333";"Non.Interact";"0.036";"Non.Interact";"0.223"
"ENSMUST00000181436";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.082";"Non.Interact";"0.052";"Non.Interact";"0.15"
"ENSMUST00000181742";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0546666666666667";"Non.Interact";"0.046";"Non.Interact";"0.163"
"ENSMUST00000224929";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0693333333333333";"Non.Interact";"0.06";"Non.Interact";"0.084"
"ENSMUST00000137629";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.036";"Non.Interact";"0.03";"Non.Interact";"0.177"
"ENSMUST00000181193";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.045";"Non.Interact";"0.048";"Non.Interact";"0.201"
"ENSMUST00000210835";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0526666666666667";"Non.Interact";"0.094";"Non.Interact";"0.271"
"ENSMUST00000214060";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.057";"Non.Interact";"0.036";"Non.Interact";"0.167"
"ENSMUST00000183878";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.035";"Non.Interact";"0.044";"Non.Interact";"0.175"
"ENSMUST00000181682";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.2";"Non.Interact";"0.08";"Non.Interact";"0.281"
"ENSMUST00000181107";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.0693333333333333";"Non.Interact";"0.072";"Non.Interact";"0.174"
"ENSMUST00000215759";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.198333333333333";"Non.Interact";"0.094";"Non.Interact";"0.367"
"ENSMUST00000181719";"ENSMUSP00000091771";"Interact";"Non.Interact";"0.130333333333333";"Non.Interact";"0.068";"Non.Interact";"0.173"
"ENSMUST00000185465";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.042";"Non.Interact";"0.052";"Non.Interact";"0.022"
"ENSMUST00000190485";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0456666666666667";"Non.Interact";"0.14";"Non.Interact";"0.213"
"ENSMUST00000245729";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.062";"Non.Interact";"0.08";"Non.Interact";"0.022"
"ENSMUST00000245448";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.054";"Non.Interact";"0.013"
"ENSMUST00000244115";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0563333333333333";"Non.Interact";"0.068";"Non.Interact";"0.016"
"ENSMUST00000246704";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.082";"Non.Interact";"0.106"
"ENSMUST00000241523";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0366666666666667";"Non.Interact";"0.086";"Non.Interact";"0.241"
"ENSMUST00000246803";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0356666666666667";"Non.Interact";"0.082";"Non.Interact";"0.157"
"ENSMUST00000181073";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.358666666666667";"Non.Interact";"0.402";"Non.Interact";"0.112"
"ENSMUST00000180529";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.413";"Non.Interact";"0.444";"Non.Interact";"0.142"
"ENSMUST00000156293";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0406666666666667";"Non.Interact";"0.124";"Non.Interact";"0.199"
"ENSMUST00000132056";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0356666666666667";"Non.Interact";"0.068";"Non.Interact";"0.174"
"ENSMUST00000145570";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0396666666666667";"Non.Interact";"0.064";"Non.Interact";"0.144"
"ENSMUST00000147508";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.074";"Non.Interact";"0.247"
"ENSMUST00000181436";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0823333333333333";"Non.Interact";"0.12";"Non.Interact";"0.132"
"ENSMUST00000181742";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.048";"Non.Interact";"0.098";"Non.Interact";"0.138"
"ENSMUST00000224929";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0673333333333333";"Non.Interact";"0.104";"Non.Interact";"0.049"
"ENSMUST00000137629";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0373333333333333";"Non.Interact";"0.086";"Non.Interact";"0.179"
"ENSMUST00000181193";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0433333333333333";"Non.Interact";"0.124";"Non.Interact";"0.208"
"ENSMUST00000210835";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0656666666666667";"Non.Interact";"0.154";"Non.Interact";"0.23"
"ENSMUST00000214060";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.055";"Non.Interact";"0.09";"Non.Interact";"0.153"
"ENSMUST00000183878";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0383333333333333";"Non.Interact";"0.082";"Non.Interact";"0.13"
"ENSMUST00000181682";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.216";"Non.Interact";"0.162";"Non.Interact";"0.298"
"ENSMUST00000181107";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.0783333333333333";"Non.Interact";"0.148";"Non.Interact";"0.136"
"ENSMUST00000215759";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.216";"Non.Interact";"0.186";"Non.Interact";"0.39"
"ENSMUST00000181719";"ENSMUSP00000157280";"Interact";"Non.Interact";"0.13";"Non.Interact";"0.152";"Non.Interact";"0.163"
"ENSMUST00000185465";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0846666666666667";"Non.Interact";"0.06";"Non.Interact";"0.007"
"ENSMUST00000190485";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0763333333333333";"Non.Interact";"0.118";"Non.Interact";"0.181"
"ENSMUST00000245729";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0973333333333333";"Non.Interact";"0.074";"Non.Interact";"0.012"
"ENSMUST00000245448";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0946666666666667";"Non.Interact";"0.068";"Non.Interact";"0.002"
"ENSMUST00000244115";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.07";"Non.Interact";"0.004"
"ENSMUST00000246704";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.091";"Non.Interact";"0.074";"Non.Interact";"0.071"
"ENSMUST00000241523";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.074";"Non.Interact";"0.09";"Non.Interact";"0.161"
"ENSMUST00000246803";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0766666666666667";"Non.Interact";"0.086";"Non.Interact";"0.113"
"ENSMUST00000181073";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.298";"Non.Interact";"0.35";"Non.Interact";"0.089"
"ENSMUST00000180529";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.344333333333333";"Non.Interact";"0.366";"Non.Interact";"0.102"
"ENSMUST00000156293";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.106";"Non.Interact";"0.146"
"ENSMUST00000132056";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.076";"Non.Interact";"0.068";"Non.Interact";"0.108"
"ENSMUST00000145570";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0793333333333333";"Non.Interact";"0.07";"Non.Interact";"0.085"
"ENSMUST00000147508";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.096";"Non.Interact";"0.078";"Non.Interact";"0.14"
"ENSMUST00000181436";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.106333333333333";"Non.Interact";"0.114";"Non.Interact";"0.071"
"ENSMUST00000181742";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.089";"Non.Interact";"0.092";"Non.Interact";"0.071"
"ENSMUST00000224929";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.107666666666667";"Non.Interact";"0.122";"Non.Interact";"0.035"
"ENSMUST00000137629";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.077";"Non.Interact";"0.094";"Non.Interact";"0.107"
"ENSMUST00000181193";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0793333333333333";"Non.Interact";"0.1";"Non.Interact";"0.109"
"ENSMUST00000210835";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0926666666666667";"Non.Interact";"0.15";"Non.Interact";"0.203"
"ENSMUST00000214060";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0916666666666667";"Non.Interact";"0.08";"Non.Interact";"0.094"
"ENSMUST00000183878";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.0746666666666667";"Non.Interact";"0.082";"Non.Interact";"0.082"
"ENSMUST00000181682";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.22";"Non.Interact";"0.134";"Non.Interact";"0.187"
"ENSMUST00000181107";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.108333333333333";"Non.Interact";"0.122";"Non.Interact";"0.09"
"ENSMUST00000215759";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.216333333333333";"Non.Interact";"0.17";"Non.Interact";"0.276"
"ENSMUST00000181719";"ENSMUSP00000157080";"Interact";"Non.Interact";"0.157333333333333";"Non.Interact";"0.118";"Non.Interact";"0.08"
"ENSMUST00000185465";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0753333333333333";"Non.Interact";"0.048";"Non.Interact";"0.024"
"ENSMUST00000190485";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.078";"Non.Interact";"0.14";"Non.Interact";"0.229"
"ENSMUST00000245729";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.09";"Non.Interact";"0.052";"Non.Interact";"0.033"
"ENSMUST00000245448";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.098";"Non.Interact";"0.048";"Non.Interact";"0.027"
"ENSMUST00000244115";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0886666666666667";"Non.Interact";"0.052";"Non.Interact";"0.026"
"ENSMUST00000246704";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.068";"Non.Interact";"0.081"
"ENSMUST00000241523";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0733333333333333";"Non.Interact";"0.096";"Non.Interact";"0.198"
"ENSMUST00000246803";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.071";"Non.Interact";"0.084";"Non.Interact";"0.136"
"ENSMUST00000181073";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.330666666666667";"Non.Interact";"0.392";"Non.Interact";"0.106"
"ENSMUST00000180529";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.362333333333333";"Non.Interact";"0.42";"Non.Interact";"0.117"
"ENSMUST00000156293";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.082";"Non.Interact";"0.132";"Non.Interact";"0.205"
"ENSMUST00000132056";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.062";"Non.Interact";"0.14"
"ENSMUST00000145570";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0773333333333333";"Non.Interact";"0.068";"Non.Interact";"0.117"
"ENSMUST00000147508";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.068";"Non.Interact";"0.187"
"ENSMUST00000181436";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.110666666666667";"Non.Interact";"0.104";"Non.Interact";"0.096"
"ENSMUST00000181742";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.114";"Non.Interact";"0.116"
"ENSMUST00000224929";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.100666666666667";"Non.Interact";"0.082";"Non.Interact";"0.054"
"ENSMUST00000137629";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0726666666666667";"Non.Interact";"0.08";"Non.Interact";"0.14"
"ENSMUST00000181193";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0763333333333333";"Non.Interact";"0.094";"Non.Interact";"0.138"
"ENSMUST00000210835";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0886666666666667";"Non.Interact";"0.154";"Non.Interact";"0.249"
"ENSMUST00000214060";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0863333333333333";"Non.Interact";"0.086";"Non.Interact";"0.13"
"ENSMUST00000183878";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.11";"Non.Interact";"0.107"
"ENSMUST00000181682";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.228333333333333";"Non.Interact";"0.164";"Non.Interact";"0.238"
"ENSMUST00000181107";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.108";"Non.Interact";"0.16";"Non.Interact";"0.144"
"ENSMUST00000215759";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.221666666666667";"Non.Interact";"0.182";"Non.Interact";"0.333"
"ENSMUST00000181719";"ENSMUSP00000111523";"Interact";"Non.Interact";"0.155333333333333";"Non.Interact";"0.166";"Non.Interact";"0.123"
"ENSMUST00000185465";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.042";"Non.Interact";"0.052";"Non.Interact";"0.022"
"ENSMUST00000190485";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0456666666666667";"Non.Interact";"0.14";"Non.Interact";"0.213"
"ENSMUST00000245729";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.062";"Non.Interact";"0.08";"Non.Interact";"0.022"
"ENSMUST00000245448";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0623333333333333";"Non.Interact";"0.054";"Non.Interact";"0.013"
"ENSMUST00000244115";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0563333333333333";"Non.Interact";"0.068";"Non.Interact";"0.016"
"ENSMUST00000246704";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.082";"Non.Interact";"0.106"
"ENSMUST00000241523";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0366666666666667";"Non.Interact";"0.086";"Non.Interact";"0.241"
"ENSMUST00000246803";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0356666666666667";"Non.Interact";"0.082";"Non.Interact";"0.157"
"ENSMUST00000181073";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.358666666666667";"Non.Interact";"0.402";"Non.Interact";"0.112"
"ENSMUST00000180529";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.413";"Non.Interact";"0.444";"Non.Interact";"0.142"
"ENSMUST00000156293";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0406666666666667";"Non.Interact";"0.124";"Non.Interact";"0.199"
"ENSMUST00000132056";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0356666666666667";"Non.Interact";"0.068";"Non.Interact";"0.174"
"ENSMUST00000145570";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0396666666666667";"Non.Interact";"0.064";"Non.Interact";"0.144"
"ENSMUST00000147508";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0606666666666667";"Non.Interact";"0.074";"Non.Interact";"0.247"
"ENSMUST00000181436";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0823333333333333";"Non.Interact";"0.12";"Non.Interact";"0.132"
"ENSMUST00000181742";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.048";"Non.Interact";"0.098";"Non.Interact";"0.138"
"ENSMUST00000224929";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0673333333333333";"Non.Interact";"0.104";"Non.Interact";"0.049"
"ENSMUST00000137629";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0373333333333333";"Non.Interact";"0.086";"Non.Interact";"0.179"
"ENSMUST00000181193";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0433333333333333";"Non.Interact";"0.124";"Non.Interact";"0.208"
"ENSMUST00000210835";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0656666666666667";"Non.Interact";"0.154";"Non.Interact";"0.23"
"ENSMUST00000214060";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.055";"Non.Interact";"0.09";"Non.Interact";"0.153"
"ENSMUST00000183878";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0383333333333333";"Non.Interact";"0.082";"Non.Interact";"0.13"
"ENSMUST00000181682";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.216";"Non.Interact";"0.162";"Non.Interact";"0.298"
"ENSMUST00000181107";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.0783333333333333";"Non.Interact";"0.148";"Non.Interact";"0.136"
"ENSMUST00000215759";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.216";"Non.Interact";"0.186";"Non.Interact";"0.39"
"ENSMUST00000181719";"ENSMUSP00000113131";"Interact";"Non.Interact";"0.13";"Non.Interact";"0.152";"Non.Interact";"0.163"
"ENSMUST00000185465";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.112";"Non.Interact";"0.062";"Non.Interact";"0.022"
"ENSMUST00000190485";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.0976666666666667";"Non.Interact";"0.138";"Non.Interact";"0.181"
"ENSMUST00000245729";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.12";"Non.Interact";"0.072";"Non.Interact";"0.018"
"ENSMUST00000245448";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.120666666666667";"Non.Interact";"0.062";"Non.Interact";"0.016"
"ENSMUST00000244115";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.113333333333333";"Non.Interact";"0.07";"Non.Interact";"0.017"
"ENSMUST00000246704";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.115333333333333";"Non.Interact";"0.07";"Non.Interact";"0.08"
"ENSMUST00000241523";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.1";"Non.Interact";"0.088";"Non.Interact";"0.18"
"ENSMUST00000246803";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.105";"Non.Interact";"0.082";"Non.Interact";"0.131"
"ENSMUST00000181073";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.284";"Non.Interact";"0.394";"Non.Interact";"0.103"
"ENSMUST00000180529";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.326333333333333";"Non.Interact";"0.404";"Non.Interact";"0.114"
"ENSMUST00000156293";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.100333333333333";"Non.Interact";"0.132";"Non.Interact";"0.147"
"ENSMUST00000132056";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.099";"Non.Interact";"0.07";"Non.Interact";"0.123"
"ENSMUST00000145570";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.103";"Non.Interact";"0.07";"Non.Interact";"0.091"
"ENSMUST00000147508";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.116";"Non.Interact";"0.09";"Non.Interact";"0.17"
"ENSMUST00000181436";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.134333333333333";"Non.Interact";"0.118";"Non.Interact";"0.074"
"ENSMUST00000181742";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.112";"Non.Interact";"0.094";"Non.Interact";"0.092"
"ENSMUST00000224929";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.133666666666667";"Non.Interact";"0.114";"Non.Interact";"0.038"
"ENSMUST00000137629";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.0996666666666667";"Non.Interact";"0.092";"Non.Interact";"0.112"
"ENSMUST00000181193";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.0996666666666667";"Non.Interact";"0.126";"Non.Interact";"0.124"
"ENSMUST00000210835";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.118666666666667";"Non.Interact";"0.152";"Non.Interact";"0.204"
"ENSMUST00000214060";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.111333333333333";"Non.Interact";"0.086";"Non.Interact";"0.102"
"ENSMUST00000183878";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.101333333333333";"Non.Interact";"0.088";"Non.Interact";"0.092"
"ENSMUST00000181682";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.227666666666667";"Non.Interact";"0.148";"Non.Interact";"0.211"
"ENSMUST00000181107";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.132333333333333";"Non.Interact";"0.142";"Non.Interact";"0.091"
"ENSMUST00000215759";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.225333333333333";"Non.Interact";"0.176";"Non.Interact";"0.305"
"ENSMUST00000181719";"ENSMUSP00000113760";"Interact";"Non.Interact";"0.168";"Non.Interact";"0.126";"Non.Interact";"0.081"
"ENSMUST00000185465";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0753333333333333";"Non.Interact";"0.048";"Non.Interact";"0.024"
"ENSMUST00000190485";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.078";"Non.Interact";"0.14";"Non.Interact";"0.229"
"ENSMUST00000245729";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.09";"Non.Interact";"0.052";"Non.Interact";"0.033"
"ENSMUST00000245448";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.098";"Non.Interact";"0.048";"Non.Interact";"0.027"
"ENSMUST00000244115";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0886666666666667";"Non.Interact";"0.052";"Non.Interact";"0.026"
"ENSMUST00000246704";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.068";"Non.Interact";"0.081"
"ENSMUST00000241523";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0733333333333333";"Non.Interact";"0.096";"Non.Interact";"0.198"
"ENSMUST00000246803";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.071";"Non.Interact";"0.084";"Non.Interact";"0.136"
"ENSMUST00000181073";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.330666666666667";"Non.Interact";"0.392";"Non.Interact";"0.106"
"ENSMUST00000180529";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.362333333333333";"Non.Interact";"0.42";"Non.Interact";"0.117"
"ENSMUST00000156293";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.082";"Non.Interact";"0.132";"Non.Interact";"0.205"
"ENSMUST00000132056";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.062";"Non.Interact";"0.14"
"ENSMUST00000145570";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0773333333333333";"Non.Interact";"0.068";"Non.Interact";"0.117"
"ENSMUST00000147508";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.068";"Non.Interact";"0.187"
"ENSMUST00000181436";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.110666666666667";"Non.Interact";"0.104";"Non.Interact";"0.096"
"ENSMUST00000181742";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.114";"Non.Interact";"0.116"
"ENSMUST00000224929";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.100666666666667";"Non.Interact";"0.082";"Non.Interact";"0.054"
"ENSMUST00000137629";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0726666666666667";"Non.Interact";"0.08";"Non.Interact";"0.14"
"ENSMUST00000181193";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0763333333333333";"Non.Interact";"0.094";"Non.Interact";"0.138"
"ENSMUST00000210835";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0886666666666667";"Non.Interact";"0.154";"Non.Interact";"0.249"
"ENSMUST00000214060";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0863333333333333";"Non.Interact";"0.086";"Non.Interact";"0.13"
"ENSMUST00000183878";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.0716666666666667";"Non.Interact";"0.11";"Non.Interact";"0.107"
"ENSMUST00000181682";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.228333333333333";"Non.Interact";"0.164";"Non.Interact";"0.238"
"ENSMUST00000181107";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.108";"Non.Interact";"0.16";"Non.Interact";"0.144"
"ENSMUST00000215759";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.221666666666667";"Non.Interact";"0.182";"Non.Interact";"0.333"
"ENSMUST00000181719";"ENSMUSP00000140870";"Interact";"Non.Interact";"0.155333333333333";"Non.Interact";"0.166";"Non.Interact";"0.123"
