name	kmerScore_1mer	kmerScore_2mer	kmerScore_3mer	kmerScore_6mer	kmerScore_9mer	kmerScore_12mer	ORF_cover	RNA_size	coding_potential	label
ENSMUST00000240890	0.499605	0.499788	0.489022	0.491661	0.484738	0.226738	0.290436835891381	847	0	0
ENSMUST00000240891	0.506027	0.514898	0.521575	0.530124	0.376548	0.029282	0.0778688524590164	2928	0	0
ENSMUST00000240894	0.498449	0.498296	0.468034	0.453713	0.469043	0.53546	0.132450331125828	906	0.002	0
ENSMUST00000240895	0.497615	0.494239	0.480958	0.475345	0.469084	0.562723	0.12241653418124	1887	0	0
ENSMUST00000240896	0.49369	0.48591	0.477179	0.468638	0.473018	0.444576	0.369955156950673	446	0	0
ENSMUST00000240897	0.508147	0.521476	0.519755	0.536717	0.496949	0.123107	0.392156862745098	612	0	0
ENSMUST00000240898	0.501787	0.50521	0.49227	0.482654	0.4666	0.388027	0.171997585998793	1657	0	0
ENSMUST00000240899	0.500292	0.499978	0.503532	0.505937	0.507606	0.142648	0.270910436713546	1351	0	0
ENSMUST00000240900	0.496846	0.493324	0.482451	0.483615	0.491672	0.533667	0.182883939038687	853	0.006	0
ENSMUST00000240901	0.503143	0.50871	0.492501	0.487974	0.435935	0.066089	0.2508038585209	622	0	0
ENSMUST00000240903	0.508485	0.522318	0.522265	0.523999	0.507824	0.552954	0.244712990936556	993	0	0
ENSMUST00000240905	0.50264	0.5065	0.497557	0.490569	0.483818	0.455319	0.36996336996337	819	0	0
ENSMUST00000240906	0.501357	0.505844	0.496008	0.489633	0.41919	0.105436	0.20377358490566	1060	0	0
ENSMUST00000240907	0.498385	0.496642	0.514004	0.535017	0.584438	0.580059	0.254901960784314	765	0.014	0
ENSMUST00000240908	0.496208	0.49095	0.482254	0.463414	0.390377	0.091234	0.0866050808314088	2598	0	0
ENSMUST00000240909	0.49819	0.495707	0.503411	0.515561	0.545674	0.517372	0.208446866485014	2202	0.022	0
ENSMUST00000240911	0.512226	0.533805	0.548655	0.575882	0.602405	0.546947	0.171997585998793	1657	0.006	0
ENSMUST00000240912	0.503199	0.505232	0.49216	0.486175	0.457578	0.465273	0.144495412844037	1308	0	0
ENSMUST00000240913	0.495955	0.488076	0.483249	0.468856	0.454152	0.512724	0.18848167539267	955	0	0
ENSMUST00000240914	0.499672	0.501021	0.496786	0.499516	0.483693	0.167973	0.699481865284974	386	0.002	0
ENSMUST00000240916	0.507154	0.51588	0.50425	0.501478	0.454849	0.494708	0.375565610859729	663	0.016	0
ENSMUST00000240917	0.508692	0.521738	0.525549	0.53136	0.534908	0.545229	0.203143893591294	1654	0	0
ENSMUST00000240918	0.496837	0.492783	0.477523	0.473793	0.44214	0.437461	0.136699507389163	1624	0	0
ENSMUST00000240920	0.500038	0.50118	0.511573	0.525304	0.47606	0.424545	0.27536231884058	414	0.004	0
ENSMUST00000240921	0.498559	0.496624	0.496505	0.505714	0.50076	0.530839	0.194117647058824	1530	0.002	0
ENSMUST00000240922	0.507428	0.515822	0.511124	0.509267	0.448055	0.179606	0.215482841181165	1253	0	0
ENSMUST00000240924	0.508858	0.522701	0.529584	0.546344	0.541184	0.533054	0.3745963401507	929	0.02	0
ENSMUST00000240926	0.509905	0.52575	0.529462	0.531947	0.479606	0.089529	0.173826173826174	2002	0	0
ENSMUST00000240927	0.499778	0.502393	0.497766	0.500244	0.50208	0.506385	0.391608391608392	429	0.002	0
ENSMUST00000240929	0.499746	0.499075	0.490371	0.478899	0.387949	0.042489	0.270942408376963	764	0	0
ENSMUST00000240930	0.500304	0.499446	0.503434	0.500427	0.514051	0.485868	0.143181818181818	1320	0	0
ENSMUST00000240932	0.501935	0.503498	0.492352	0.498733	0.489607	0.133373	0.518886679920477	503	0.004	0
ENSMUST00000240934	0.503206	0.507217	0.498054	0.506394	0.48466	0.510235	0.163461538461538	936	0	0
ENSMUST00000240935	0.503807	0.508203	0.496764	0.495019	0.47643	0.26161	0.382194934765925	1303	0.006	0
ENSMUST00000240936	0.49897	0.497468	0.477278	0.470394	0.474244	0.495238	0.345521023765996	547	0.002	0
ENSMUST00000240937	0.508541	0.521096	0.521892	0.538121	0.490677	0.132952	0.119155354449472	1989	0	0
ENSMUST00000240938	0.497113	0.494275	0.491202	0.489652	0.476607	0.127775	0.284892086330935	695	0	0
ENSMUST00000240939	0.49749	0.49433	0.489807	0.491489	0.463029	0.170461	0.389105058365759	771	0	0
ENSMUST00000240940	0.498734	0.494403	0.479969	0.466072	0.463562	0.09445	0.141992294991745	1817	0.004	0
ENSMUST00000240941	0.496208	0.49095	0.482254	0.463414	0.390377	0.091234	0.10986328125	2048	0	0
ENSMUST00000240942	0.509838	0.524154	0.51875	0.54095	0.539424	0.490897	0.130277442702051	1658	0	0
ENSMUST00000240943	0.506843	0.513898	0.515962	0.533119	0.448767	0.087384	0.782089552238806	1005	0.002	0
ENSMUST00000240945	0.499122	0.499466	0.495231	0.51731	0.502137	0.142232	0.110316649642492	979	0	0
ENSMUST00000240946	0.502947	0.508062	0.503368	0.487306	0.486869	0.168341	0.188832487309645	985	0	0
ENSMUST00000240948	0.498246	0.494851	0.484774	0.483111	0.437727	0.094145	0.142638036809816	652	0	0
ENSMUST00000240949	0.499203	0.498702	0.503123	0.508399	0.435333	0.067562	0.0701871657754011	2992	0	0
ENSMUST00000240951	0.498411	0.498304	0.49186	0.491177	0.465821	0.371262	0.317307692307692	624	0	0
ENSMUST00000240952	0.501431	0.503279	0.513108	0.529187	0.510839	0.162112	0.544041450777202	386	0.008	0
ENSMUST00000240953	0.500104	0.502112	0.527129	0.553157	0.581506	0.573066	0.622760800842993	949	0.76	1
ENSMUST00000240954	0.504061	0.50857	0.493561	0.485342	0.502786	0.497638	0.306122448979592	441	0.008	0
ENSMUST00000240955	0.497901	0.495309	0.489755	0.483847	0.452025	0.124497	0.25990099009901	808	0.002	0
ENSMUST00000240956	0.510406	0.522978	0.515529	0.520692	0.530276	0.521115	0.500948766603416	527	0	0
ENSMUST00000240959	0.497625	0.493093	0.470749	0.462124	0.477089	0.497365	0.0716911764705882	1632	0.01	0
ENSMUST00000240960	0.497912	0.494896	0.491909	0.472008	0.450235	0.413223	0.123076923076923	2730	0.004	0
ENSMUST00000240962	0.497762	0.494414	0.477142	0.448541	0.412748	0.068154	0.169278996865204	957	0	0
ENSMUST00000240963	0.500373	0.501097	0.490221	0.475119	0.474964	0.500486	0.439330543933054	1195	0	0
ENSMUST00000240964	0.509905	0.52575	0.529462	0.531947	0.479606	0.089529	0.172362555720654	2019	0	0
ENSMUST00000240967	0.501624	0.503151	0.489541	0.471319	0.423934	0.430164	0.188588007736944	1034	0.002	0
ENSMUST00000240968	0.497881	0.493894	0.500838	0.498796	0.549363	0.461452	0.198186528497409	772	0.01	0
ENSMUST00000240969	0.502328	0.508024	0.501727	0.502514	0.522546	0.461638	0.42962962962963	405	0.012	0
ENSMUST00000240971	0.501048	0.503693	0.503818	0.509535	0.527934	0.538973	0.597722960151803	527	0.022	0
ENSMUST00000240973	0.498429	0.496245	0.479095	0.473791	0.45124	0.5	0.147347740667976	509	0.002	0
ENSMUST00000240974	0.50659	0.515642	0.514502	0.533515	0.491091	0.260656	0.329136690647482	556	0	0
ENSMUST00000240975	0.506319	0.514399	0.509092	0.506907	0.503643	0.507944	0.75187969924812	1197	0.022	0
ENSMUST00000240977	0.504353	0.51068	0.50621	0.504721	0.472416	0.151831	0.707865168539326	356	0	0
ENSMUST00000240979	0.501049	0.503701	0.500765	0.508276	0.431542	0.063431	0.22596843615495	1394	0	0
ENSMUST00000240980	0.502475	0.508646	0.512749	0.532341	0.513827	0.25319	0.194871794871795	585	0	0
ENSMUST00000240981	0.502896	0.505381	0.490641	0.479882	0.47875	0.514131	0.408427876823339	617	0.004	0
ENSMUST00000240984	0.502258	0.505414	0.506712	0.518391	0.508972	0.578865	0.338860103626943	965	0.002	0
ENSMUST00000240985	0.502764	0.50845	0.499004	0.502859	0.450461	0.110195	0.142749244712991	1324	0	0
ENSMUST00000240986	0.500915	0.502596	0.487884	0.47575	0.437825	0.461186	0.280373831775701	535	0	0
ENSMUST00000240987	0.496904	0.492485	0.496147	0.491	0.487509	0.495462	0.56865671641791	670	0.022	0
ENSMUST00000240990	0.500353	0.500096	0.491147	0.487927	0.472577	0.486811	0.11846318036286	1874	0.002	0
ENSMUST00000240991	0.502721	0.504522	0.49268	0.488403	0.461899	0.13615	0.387964148527529	781	0	0
ENSMUST00000240992	0.503129	0.508077	0.501367	0.49402	0.480824	0.48903	0.198389147944044	2359	0	0
ENSMUST00000240993	0.50044	0.500833	0.51604	0.523463	0.509374	0.340066	0.195067264573991	1338	0	0
ENSMUST00000240995	0.50026	0.501388	0.492015	0.49267	0.502359	0.463899	0.0841605524384981	2317	0	0
ENSMUST00000240996	0.499299	0.499769	0.495757	0.487639	0.491158	0.510695	0.100663285212641	2563	0	0
ENSMUST00000240997	0.497203	0.49641	0.488836	0.479341	0.424615	0.144006	0.13758389261745	894	0	0
ENSMUST00000240998	0.503742	0.509412	0.496214	0.495019	0.433483	0.071808	0.235714285714286	700	0	0
ENSMUST00000240999	0.502539	0.506226	0.491492	0.478717	0.479995	0.388412	0.188524590163934	1098	0.002	0
ENSMUST00000241000	0.490286	0.474595	0.465979	0.433454	0.413685	0.415866	0.153363228699552	2230	0	0
ENSMUST00000241001	0.503856	0.508393	0.49698	0.497202	0.485101	0.475349	0.227405247813411	1029	0.002	0
ENSMUST00000241002	0.499258	0.498249	0.500024	0.515416	0.460109	0.069704	0.244186046511628	1118	0	0
ENSMUST00000241005	0.507757	0.519324	0.526132	0.540711	0.396781	0.055521	0.0834603658536585	2624	0	0
ENSMUST00000241007	0.498978	0.497431	0.483038	0.473313	0.455349	0.495934	0.35558583106267	734	0	0
ENSMUST00000241009	0.504857	0.510563	0.510673	0.517374	0.494081	0.317756	0.490601503759398	532	0.002	0
ENSMUST00000241010	0.496326	0.49193	0.476109	0.460566	0.469657	0.515223	0.117446808510638	1175	0	0
ENSMUST00000241011	0.498042	0.495146	0.493384	0.472687	0.452701	0.414012	0.136748688987495	2479	0	0
ENSMUST00000241012	0.492628	0.485018	0.462304	0.417074	0.34338	0.292673	0.0470906630581867	3695	0	0
ENSMUST00000241014	0.501725	0.503907	0.504066	0.494736	0.426138	0.146212	0.353658536585366	984	0.002	0
ENSMUST00000241015	0.498429	0.494907	0.485714	0.489874	0.472289	0.1967	0.492537313432836	335	0.004	0
ENSMUST00000241016	0.503841	0.512763	0.516876	0.545933	0.532754	0.50295	0.285971223021583	556	0.008	0
ENSMUST00000241017	0.500876	0.501281	0.49613	0.499705	0.493308	0.132128	0.160746538229982	1661	0	0
ENSMUST00000241019	0.492833	0.479672	0.456081	0.397128	0.338952	0.357312	0.102491103202847	1405	0	0
ENSMUST00000241021	0.495143	0.489325	0.485071	0.463626	0.443489	0.55597	0.156565656565657	594	0.008	0
ENSMUST00000241022	0.498758	0.499395	0.488097	0.483432	0.479928	0.486045	0.149022801302932	1228	0	0
ENSMUST00000241023	0.501598	0.503069	0.493024	0.486579	0.479101	0.525641	0.0932642487046632	1351	0	0
ENSMUST00000241025	0.500387	0.502833	0.503256	0.48537	0.391291	0.041175	0.116153205661948	2402	0	0
ENSMUST00000241026	0.496731	0.491823	0.505043	0.530297	0.558162	0.594876	0.222314737718568	1201	0.052	0
ENSMUST00000241027	0.498353	0.496814	0.488083	0.469667	0.39768	0.097391	0.116630669546436	1852	0	0
ENSMUST00000241029	0.5051	0.513963	0.50888	0.509043	0.447698	0.079666	0.258899676375405	927	0	0
ENSMUST00000241030	0.498959	0.496916	0.512128	0.532917	0.568789	0.363642	0.0718993409227082	1669	0.004	0
ENSMUST00000241031	0.502316	0.506231	0.520095	0.534322	0.476223	0.128366	0.0775862068965517	2900	0	0
ENSMUST00000241033	0.499593	0.500773	0.47453	0.45679	0.470798	0.467271	0.307692307692308	585	0.008	0
ENSMUST00000241034	0.502866	0.5083	0.491978	0.482288	0.397454	0.084603	0.0996452757175105	3101	0	0
ENSMUST00000241035	0.50201	0.505974	0.488765	0.483274	0.451201	0.487133	0.417657045840407	589	0.004	0
ENSMUST00000241036	0.501845	0.504119	0.502345	0.499308	0.471912	0.113353	0.153241650294695	1527	0	0
ENSMUST00000241037	0.499284	0.499494	0.523901	0.552098	0.586108	0.580528	0.399808245445829	2086	0.128	0
ENSMUST00000241038	0.501264	0.503797	0.491478	0.486629	0.412911	0.081069	0.168136020151133	1588	0	0
ENSMUST00000241039	0.498416	0.496912	0.494392	0.504615	0.505723	0.210697	0.228329809725159	946	0.002	0
ENSMUST00000241041	0.498065	0.497302	0.502118	0.50927	0.455803	0.069927	0.1125	1760	0	0
ENSMUST00000241042	0.499846	0.498939	0.498523	0.500641	0.507739	0.172603	0.127187079407806	1486	0	0
ENSMUST00000241043	0.498702	0.498382	0.467889	0.448413	0.413524	0.265692	0.141135972461274	1743	0.002	0
ENSMUST00000241044	0.500038	0.500548	0.518884	0.5417	0.572073	0.560846	0.353623188405797	1035	0.094	0
ENSMUST00000241046	0.497106	0.492903	0.477673	0.459199	0.452255	0.498386	0.392156862745098	459	0	0
ENSMUST00000241047	0.500038	0.500548	0.518884	0.5417	0.572073	0.560846	0.263309352517986	1390	0.048	0
ENSMUST00000241048	0.497431	0.494954	0.465132	0.449297	0.359688	0.042883	0.128930817610063	954	0	0
ENSMUST00000241049	0.508147	0.521476	0.519755	0.536717	0.496949	0.123107	0.192771084337349	1245	0	0
ENSMUST00000241051	0.495768	0.488352	0.479127	0.450009	0.400938	0.090333	0.1893536121673	1315	0	0
ENSMUST00000241052	0.498706	0.498165	0.489749	0.481325	0.425024	0.095827	0.0510771369006254	5756	0	0
ENSMUST00000241053	0.498411	0.498304	0.49186	0.491177	0.465821	0.371262	0.113924050632911	1738	0	0
ENSMUST00000241054	0.504872	0.513154	0.495047	0.494393	0.423762	0.101845	0.093854748603352	1790	0	0
ENSMUST00000241055	0.504739	0.510355	0.529715	0.561752	0.610527	0.588914	0.662921348314607	534	0.254	0
ENSMUST00000241057	0.497509	0.493227	0.469861	0.446243	0.410446	0.462445	0.225929456625357	1049	0	0
ENSMUST00000241058	0.503359	0.506639	0.502303	0.503802	0.493042	0.473482	0.205087440381558	1258	0	0
ENSMUST00000241059	0.503402	0.507821	0.495703	0.499249	0.4602	0.462221	0.327272727272727	660	0	0
ENSMUST00000241060	0.500329	0.502101	0.507983	0.507709	0.488779	0.136615	0.716417910447761	737	0.002	0
ENSMUST00000241061	0.498107	0.496813	0.499257	0.513976	0.542787	0.406488	0.289611752360965	953	0.008	0
ENSMUST00000241064	0.502994	0.507894	0.495327	0.490713	0.464491	0.48359	0.245161290322581	930	0.004	0
ENSMUST00000241065	0.500509	0.500305	0.489523	0.484031	0.460983	0.101179	0.16464582003829	1567	0	0
ENSMUST00000241067	0.499338	0.499749	0.481903	0.463176	0.404063	0.425646	0.473684210526316	304	0.006	0
ENSMUST00000241068	0.502451	0.508576	0.498474	0.501253	0.369072	0.067115	0.556701030927835	291	0.016	0
ENSMUST00000241070	0.49892	0.498098	0.491949	0.48394	0.463554	0.372739	0.109677419354839	2325	0	0
ENSMUST00000241072	0.503841	0.512763	0.516876	0.545933	0.532754	0.50295	0.265	600	0	0
ENSMUST00000241074	0.503384	0.509464	0.494301	0.489449	0.429276	0.070399	0.232594936708861	632	0	0
ENSMUST00000241075	0.506625	0.516124	0.519034	0.527007	0.518287	0.503097	0.167820990942994	1877	0	0
ENSMUST00000241076	0.510649	0.526814	0.532838	0.543024	0.533504	0.508933	0.237991266375546	1374	0.002	0
ENSMUST00000241077	0.503359	0.506639	0.502303	0.503802	0.493042	0.473482	0.139384116693679	1851	0	0
ENSMUST00000241078	0.494977	0.490294	0.503392	0.524649	0.537188	0.134244	0.126111560226354	1237	0.008	0
ENSMUST00000241080	0.498247	0.496976	0.501994	0.507793	0.507314	0.464847	0.0701959637320854	3419	0	0
ENSMUST00000241082	0.501828	0.504279	0.47762	0.459207	0.409025	0.100839	0.349397590361446	498	0	0
ENSMUST00000241084	0.507282	0.521337	0.538065	0.556877	0.384096	0.034738	0.360777058279371	1081	0	0
ENSMUST00000241085	0.507962	0.517249	0.521884	0.546418	0.452912	0.065589	0.459954233409611	1311	0	0
ENSMUST00000241086	0.500328	0.500616	0.501203	0.510064	0.485748	0.122427	0.190625	960	0	0
ENSMUST00000241087	0.496027	0.493511	0.499397	0.50721	0.49436	0.194891	0.214073339940535	1009	0.002	0
ENSMUST00000241088	0.498275	0.495101	0.481735	0.472611	0.425396	0.110736	0.366197183098592	426	0	0
ENSMUST00000241089	0.49864	0.500311	0.486057	0.462308	0.432184	0.521101	0.166666666666667	1458	0	0
ENSMUST00000241090	0.489109	0.470794	0.461211	0.407605	0.355761	0.349246	0.137985725614592	1261	0	0
ENSMUST00000241092	0.50389	0.510629	0.493802	0.499588	0.510957	0.492199	0.420792079207921	606	0.044	0
ENSMUST00000241094	0.5006	0.502454	0.499768	0.477024	0.385305	0.040596	0.19622641509434	1590	0	0
ENSMUST00000241096	0.506755	0.516405	0.511026	0.516955	0.461599	0.320655	0.634285714285714	350	0	0
ENSMUST00000241097	0.499147	0.499362	0.484926	0.484477	0.489743	0.545058	0.273703041144902	559	0	0
ENSMUST00000241099	0.498588	0.495915	0.479958	0.468896	0.459362	0.147366	0.134584013050571	1226	0	0
ENSMUST00000241100	0.501206	0.503172	0.503016	0.504267	0.489631	0.481342	0.216323296354992	1262	0	0
ENSMUST00000241101	0.497622	0.495155	0.483967	0.472288	0.412542	0.141288	0.232323232323232	1188	0	0
ENSMUST00000241104	0.50409	0.509934	0.503692	0.512322	0.518782	0.476249	0.151147959183673	1568	0	0
ENSMUST00000241105	0.498333	0.495526	0.498628	0.502183	0.498483	0.508007	0.128834355828221	1793	0.004	0
ENSMUST00000241106	0.503124	0.505919	0.501241	0.505185	0.505391	0.467079	0.214611872146119	1314	0	0
ENSMUST00000241107	0.507131	0.520781	0.539952	0.559721	0.390521	0.036421	0.259282970550576	1562	0	0
ENSMUST00000241108	0.502569	0.505407	0.503766	0.509839	0.510287	0.544331	0.415492957746479	426	0.004	0
ENSMUST00000241109	0.503982	0.507245	0.489855	0.486313	0.482709	0.47724	0.290015847860539	631	0.004	0
ENSMUST00000241111	0.501845	0.504119	0.502345	0.499308	0.471912	0.113353	0.118661257606491	1972	0	0
ENSMUST00000241113	0.501639	0.503521	0.491502	0.470671	0.44592	0.453594	0.533793103448276	725	0.004	0
ENSMUST00000241114	0.505668	0.511465	0.502388	0.498935	0.470763	0.111927	0.378971255673222	1322	0	0
ENSMUST00000241115	0.502834	0.506721	0.50355	0.500646	0.500135	0.503395	0.326283987915408	993	0	0
ENSMUST00000241117	0.505193	0.511006	0.508079	0.513968	0.543043	0.535685	0.522427440633245	758	0.024	0
ENSMUST00000241118	0.499558	0.49897	0.489708	0.482878	0.480483	0.468537	0.388992537313433	1072	0	0
ENSMUST00000241119	0.500094	0.50132	0.500819	0.50787	0.523551	0.538663	0.24804469273743	895	0.006	0
ENSMUST00000241120	0.501357	0.505844	0.496008	0.489633	0.41919	0.105436	0.206303724928367	1047	0	0
ENSMUST00000241121	0.493048	0.481651	0.47749	0.466277	0.45505	0.483535	0.193939393939394	990	0.002	0
ENSMUST00000241122	0.502208	0.506204	0.490102	0.475861	0.407845	0.081331	0.113581730769231	1664	0	0
ENSMUST00000241123	0.501801	0.505712	0.481004	0.472271	0.4459	0.479783	0.127753303964758	1362	0	0
ENSMUST00000241125	0.498342	0.495269	0.500491	0.506015	0.495162	0.569736	0.199318568994889	1761	0.004	0
ENSMUST00000241127	0.49995	0.500141	0.504538	0.514343	0.561135	0.588658	0.127358490566038	1484	0.004	0
ENSMUST00000241129	0.496588	0.494986	0.481551	0.463215	0.44333	0.462033	0.106094808126411	1329	0	0
ENSMUST00000241130	0.49945	0.498441	0.499812	0.51474	0.488372	0.126981	0.168407310704961	1532	0	0
ENSMUST00000241132	0.499135	0.498216	0.494241	0.498627	0.505041	0.51625	0.107744107744108	1782	0	0
ENSMUST00000241134	0.498042	0.495146	0.493384	0.472687	0.452701	0.414012	0.139851485148515	2424	0	0
ENSMUST00000241137	0.501635	0.503628	0.494769	0.496635	0.487375	0.395845	0.354166666666667	720	0.004	0
ENSMUST00000241138	0.503424	0.508405	0.517691	0.540206	0.569854	0.647724	0.152563568153397	2399	0.032	0
ENSMUST00000241139	0.501007	0.502382	0.495895	0.505935	0.494235	0.367047	0.164036076662909	1774	0	0
ENSMUST00000241140	0.507024	0.515626	0.525179	0.54078	0.553465	0.534998	0.406329113924051	790	0.022	0
ENSMUST00000241141	0.501049	0.503701	0.500765	0.508276	0.431542	0.063431	0.222772277227723	1414	0	0
ENSMUST00000241142	0.501171	0.501189	0.501308	0.508402	0.506523	0.475854	0.25	1248	0	0
ENSMUST00000241143	0.498489	0.497523	0.485327	0.479384	0.448016	0.126839	0.328496042216359	758	0	0
ENSMUST00000241144	0.506529	0.512887	0.513486	0.513694	0.526899	0.55382	0.104032258064516	2480	0.004	0
ENSMUST00000241145	0.499271	0.498364	0.48522	0.482343	0.463753	0.388743	0.214622641509434	1272	0	0
ENSMUST00000241146	0.505288	0.513557	0.513203	0.527004	0.501037	0.402216	0.187351778656126	1265	0	0
ENSMUST00000241147	0.498815	0.496831	0.500198	0.506034	0.511786	0.527025	0.614617940199336	2709	0.056	0
ENSMUST00000241149	0.504087	0.508531	0.497696	0.484851	0.442323	0.125076	0.0725806451612903	6324	0	0
ENSMUST00000241150	0.497434	0.494308	0.47259	0.452249	0.464803	0.536998	0.282051282051282	1053	0	0
ENSMUST00000241152	0.502539	0.506336	0.504174	0.504753	0.420216	0.05924	0.315487571701721	1046	0	0
ENSMUST00000241153	0.508957	0.522708	0.527092	0.545166	0.521365	0.215275	0.237265415549598	746	0.002	0
ENSMUST00000241154	0.508104	0.523573	0.524312	0.55021	0.539604	0.521809	0.163069544364508	1251	0.004	0
ENSMUST00000241155	0.500744	0.500548	0.480233	0.46635	0.475066	0.508801	0.478021978021978	364	0.002	0
ENSMUST00000241156	0.502866	0.5083	0.491978	0.482288	0.397454	0.084603	0.101745143233454	3037	0	0
ENSMUST00000241157	0.50195	0.503086	0.492642	0.482229	0.43026	0.096292	0.189035916824197	1587	0	0
ENSMUST00000241158	0.500471	0.500313	0.513806	0.528941	0.556808	0.573334	0.590938936309915	1523	0.426	0
ENSMUST00000241159	0.497203	0.49641	0.488836	0.479341	0.424615	0.144006	0.14203233256351	866	0	0
ENSMUST00000241160	0.496667	0.491955	0.48043	0.459709	0.435321	0.452885	0.231496062992126	1270	0	0
ENSMUST00000241161	0.502855	0.507263	0.500234	0.495541	0.435531	0.134383	0.474489795918367	784	0.002	0
ENSMUST00000241162	0.501708	0.50217	0.489185	0.482365	0.419051	0.111566	0.120394736842105	1520	0	0
ENSMUST00000241163	0.500981	0.50285	0.493131	0.476225	0.420539	0.178822	0.130354957160343	1634	0	0
ENSMUST00000241164	0.499746	0.499075	0.490371	0.478899	0.387949	0.042489	0.0738758029978587	2802	0	0
ENSMUST00000241165	0.500604	0.502161	0.497265	0.49385	0.482807	0.508619	0.182486631016043	1496	0	0
ENSMUST00000241166	0.501756	0.506899	0.504403	0.513263	0.537864	0.484591	0.193828351012536	1037	0	0
ENSMUST00000241167	0.503384	0.509464	0.494301	0.489449	0.429276	0.070399	0.188461538461538	780	0	0
ENSMUST00000241169	0.49538	0.491338	0.505444	0.533355	0.574513	0.589632	0.215017064846416	586	0.018	0
ENSMUST00000241172	0.495768	0.488352	0.479127	0.450009	0.400938	0.090333	0.194988253719655	1277	0	0
ENSMUST00000241173	0.502567	0.509443	0.522406	0.547505	0.540244	0.130094	0.297029702970297	1414	0	0
ENSMUST00000241174	0.510212	0.524032	0.517717	0.521954	0.490867	0.184892	0.144632206759443	2012	0	0
ENSMUST00000241175	0.500397	0.501165	0.524503	0.554577	0.583143	0.585643	0.323456790123457	1215	0.074	0
ENSMUST00000241178	0.504636	0.510055	0.514208	0.536986	0.466522	0.203862	0.745562130177515	338	0	0
ENSMUST00000241182	0.500594	0.501216	0.506176	0.523111	0.452704	0.0824	0.340248962655602	723	0	0
ENSMUST00000241183	0.502331	0.504618	0.490105	0.50641	0.508312	0.501854	0.0845070422535211	1491	0	0
ENSMUST00000241184	0.502809	0.505248	0.499532	0.505007	0.46565	0.124041	0.278099652375435	863	0	0
ENSMUST00000241185	0.500188	0.49957	0.491449	0.489411	0.474375	0.539596	0.247109826589595	692	0	0
ENSMUST00000241186	0.50405	0.512005	0.509864	0.526135	0.481418	0.103737	0.139981701738335	1093	0.002	0
ENSMUST00000241187	0.498045	0.49629	0.489904	0.487102	0.475585	0.197386	0.51123595505618	534	0	0
ENSMUST00000241190	0.508226	0.520869	0.504477	0.496922	0.441036	0.405107	0.105681818181818	1760	0	0
ENSMUST00000241191	0.500895	0.501102	0.48931	0.475153	0.421625	0.140399	0.196145905024088	1453	0	0
ENSMUST00000241192	0.497734	0.492351	0.480421	0.462684	0.442318	0.357408	0.0392743594538994	5347	0.002	0
ENSMUST00000241194	0.500067	0.498869	0.494457	0.479901	0.384882	0.058902	0.217120622568093	1285	0	0
ENSMUST00000241195	0.50252	0.505124	0.508636	0.516349	0.51357	0.473964	0.241420118343195	845	0	0
ENSMUST00000241196	0.497185	0.492618	0.505099	0.51061	0.483591	0.148039	0.195409429280397	1612	0	0
ENSMUST00000241197	0.497748	0.494681	0.483623	0.482253	0.44744	0.474632	0.137119113573407	722	0.002	0
ENSMUST00000241199	0.495542	0.49073	0.488657	0.474005	0.453079	0.513334	0.283108643933386	1261	0.002	0
ENSMUST00000241201	0.500067	0.498869	0.494457	0.479901	0.384882	0.058902	0.0713372538992585	3911	0	0
ENSMUST00000241202	0.504376	0.51048	0.466547	0.443488	0.414458	0.42169	0.459637561779242	2428	0.02	0
ENSMUST00000241203	0.505626	0.514159	0.498246	0.496926	0.500655	0.517049	0.146031746031746	1890	0.006	0
ENSMUST00000241204	0.501553	0.50483	0.513928	0.538495	0.56865	0.538576	0.293103448275862	1566	0.048	0
ENSMUST00000241205	0.494436	0.490451	0.456591	0.436464	0.407889	0.243372	0.130434782608696	874	0	0
ENSMUST00000241206	0.494367	0.488875	0.482553	0.471877	0.389134	0.057802	0.172259507829978	1341	0	0
ENSMUST00000241207	0.491386	0.481819	0.463878	0.431593	0.392179	0.098798	0.152007648183556	1046	0	0
ENSMUST00000241208	0.499344	0.500953	0.482693	0.45574	0.437481	0.493832	0.311634349030471	2166	0	0
ENSMUST00000241209	0.501008	0.504734	0.51538	0.526459	0.492368	0.142622	0.232186732186732	814	0.002	0
ENSMUST00000241210	0.502063	0.50505	0.514538	0.524995	0.486368	0.090824	0.399317406143345	879	0	0
ENSMUST00000241211	0.502273	0.505436	0.497727	0.49994	0.490478	0.124691	0.188950276243094	905	0	0
ENSMUST00000241212	0.499104	0.497332	0.498764	0.495042	0.504649	0.552132	0.105086372360845	2084	0	0
ENSMUST00000241213	0.495604	0.488759	0.471287	0.456676	0.450605	0.142614	0.159062885326757	811	0.002	0
ENSMUST00000241214	0.496439	0.49243	0.488947	0.489266	0.452247	0.139049	0.214092140921409	1107	0	0
ENSMUST00000241215	0.499094	0.498522	0.487386	0.489982	0.463454	0.160281	0.450402144772118	373	0.002	0
ENSMUST00000241217	0.50372	0.50687	0.497945	0.487794	0.497397	0.50383	0.306245802552048	1489	0	0
ENSMUST00000241219	0.501008	0.503276	0.495859	0.490986	0.437517	0.052641	0.166080843585237	1138	0	0
ENSMUST00000241220	0.491285	0.47908	0.480969	0.45906	0.43984	0.534405	0.211442786069652	1206	0.006	0
ENSMUST00000241221	0.485312	0.463165	0.457297	0.390481	0.345077	0.40514	0.406166219839142	746	0.002	0
